id,name,description,address,city,state,zip_code,phone,email,website,services,website_valid
121,DRS of Central FL,"DRS of Central FL, a premier roofing and solar contractor, revolutionizes the way homeowners and businesses experience the power of energy-efficient solutions. With a team of expert professionals and state-of-the-art technology, we provide top-notch installation services that exceed expectations.","6107 Anno Ave, Orlando, FL 32809",Orlando,FL,32809,4072401225,,http://www.drs-roofing.com,"[""Roofing and Solar Contractor""]",False
122,Earth Centric Solar,"Harnessing the power of the sun, Earth Centric Solar is a pioneer in residential and commercial solar services, solar batteries, EV charging systems, solar water pumps, and solar lamps. With a commitment to sustainability and innovation, we empower individuals and businesses to reduce their carbon footprint and thrive in a brighter future.","439 Columbia Rd, #210, Hanover, MA 02339",Hanover,MA,2339,17743318793,not available,https://earthcentricsolar.com/about-us/,"[""Residential and commercial solar services, solar batteries, EV charging systems, solar water pumps, and solar lamps""]",False
123,Golden Valley Solar,"Golden Valley Solar - Empowering Your Home with Sustainable Energy Solutions. Our expert team provides top-notch solar panel installation, cleaning, energy storage, maintenance, and repair services, backed by our critter-proofing guarantee. Trust us to harness the power of the sun and reduce your carbon footprint.","14221 Skyview Road, Madera, CA, 93636",Madera,CA,93636,15595980827,,https://www.goldenvalleysolar.com,"[""Solar Panel Installation, Solar Panel Cleaning, Energy Storage, Maintenance & Repair, Critter-Proofing""]",False
124,Hill Country Solar LLC,"Hill Country Solar LLC, a licensed electrical contractor, specializes in harnessing the power of the sun to deliver innovative solar photovoltaic (PV) solutions. From grid-connected systems to off-grid emergency backup and standalone power solutions, our expert team designs and installs reliable, sustainable energy systems for residential, commercial, and industrial clients.","135 East Main St, Suite 221, Fredericksburg, TX, 78624",Fredericksburg,TX,78624,15129245525,sales@hillcountrysolar.net,https://www.hillcountrysolar.com,"[""Licensed electrical contractor specializing in solar photovoltaic (PV) electric systems, grid-connected and off-grid solar PV systems for all scales of emergency backup and standalone power systems.""]",False
125,100k Solar,"100k Solar is a leading provider of residential and commercial solar installation solutions. Our team of experts helps homeowners and businesses harness the power of solar energy, reducing their carbon footprint and saving on energy costs. With a deep understanding of the industry and a commitment to quality, we deliver tailored solutions that meet the unique needs of our clients.","22 Mediterranean Ct, Barnegat, NJ, 08005",Barnegat,NJ,8005,17328148087,,http://100ksolar.com,"[""Residential and Commercial Solar Installation, Benefits of Solar, Tax Incentives""]",True
126,"EduTech Systems, Inc.","EduTech Systems, Inc. is a pioneering organization that empowers education through innovative technology solutions. Our comprehensive services include sales, installation, and service of solar, wind, communications, point-to-point wireless, and fiber systems. By bridging the gap between technology and education, we enable institutions to streamline operations, enhance student engagement, and drive academic excellence.","8325 Lee Blvd., Leawood, KS 66206",Leawood,KS,66206,19136454691,pgraff@edutechsystems.com,https://www.edutechsystems.com,"[""Sales, installation, and service of solar, wind, communications, point to point wireless, and fiber systems""]",True
127,A1A Solar,"A1A Solar brings the power of solar energy to home and business owners, empowering them to take control of their energy needs. With a comprehensive range of PV systems, batteries, HVAC solutions, and energy-efficient products, we help our customers reduce their carbon footprint and lower their energy bills. By providing expert guidance and superior customer service, we strive to be the trusted partner for all energy-related needs.","10418, New Berlin Rd, Unit 223, Jacksonville, FL, 32226",Jacksonville,FL,32226,19044687861,info@a1asolar.com,http://www.a1asolar.com/,"[""PV + batteries, HVAC, hot water, & energy efficiency solutions for home and business.""]",True
128,Georgia Solar Company | Local Solar Installer | Locally Owned & Operated,"Georgia Solar Company is a locally owned and operated leader in the solar energy industry, proudly serving residential and commercial clients throughout the region. Our team of experts specializes in solar panel installation, battery backup storage, and EV charging solutions, providing innovative and cost-effective solutions for a sustainable future. By harnessing the power of the sun, we empower our customers to reduce their carbon footprint and enjoy significant savings on their energy bills.","2931, Lewis Street NW, Ste 300, Kennesaw, GA, 30144",Kennesaw,GA,30144,17704857438,,http://www.creativesolarusa.com,"[""Residential and Commercial Solar Installer, Battery Backup Storage, EV Chargers, Solar Energy Systems, etc.""]",False
129,Green Prepper,"Green Prepper Information empowers homeowners to harness the power of solar energy, providing comprehensive residential solar installation, monitoring, and maintenance services. Our team of experts ensures seamless integration with existing infrastructure, maximizing energy efficiency and minimizing environmental impact. By choosing Green Prepper Information, homeowners can enjoy a cleaner, more sustainable future.","1800 Wells Valley Rd, Wells Tannery, PA 16691",Wells Tannery,PA,16691,18142123836,info@greenprepper.com,http://www.greenprepper.com,"[""Residential solar installation, monitoring, and maintenance.""]",False
130,A+ Circuit Solutions,"A+ Circuit Solutions is your trusted partner in harnessing the power of electrical and solar energy. With a comprehensive range of solutions, we empower businesses and homes to thrive in a sustainable and efficient manner. Our expertise spans design, installation, and maintenance of electrical systems, as well as solar panel integration and energy management. Trust us to illuminate your path to a brighter future.","4317 South Farm Road 137, Springfield, MO 65810",Springfield,MO,65810,14173804021,apluscircuit@gmail.com,http://apluselectricianspringfield.com/,"[""Your one-stop-shop for comprehensive electrical and solar solutions.""]",True
131,"Glesco Electric, Inc.","Glesco Electric, Inc. is a cutting-edge electrical contractor specializing in commercial, industrial, and institutional projects. With expertise in pre-construction, design/build, solar installations, and facility/plant maintenance, we empower businesses to shine by providing top-notch electrical services that drive efficiency, reliability, and sustainability.","3103 E. Tatman Court, Suite 103, Urbana, IL 61802",Urbana,IL,61802,12173287700,glescoelectric@gmail.com,https://www.glescoelectric.com,"[""Electrical contractor providing services such as commercial, industrial, and institutional electrical work, including pre-construction, design/build, solar, and facility/plant maintenance.""]",True
